	locus_tag
28294	MtrunA17_Chr5g0431811
28295	MtrunA17_Chr5g0431821
28296	MtrunA17_Chr5g0431841
28297	MtrunA17_Chr5g0431851
28298	MtrunA17_Chr5g0431861
28299	MtrunA17_Chr5g0431871
28300	MtrunA17_Chr5g0431881
28301	MtrunA17_Chr5g0431891
28302	MtrunA17_Chr5g0431901
28303	MtrunA17_Chr5g0431911
28304	MtrunA17_Chr5g0431921
28305	MtrunA17_Chr5g0431931
28306	MtrunA17_Chr5g0431941
28307	MtrunA17_Chr5g0431951
28308	MtrunA17_Chr5g0431961
28309	MtrunA17_Chr5g0431971
28310	MtrunA17_Chr5g0431981
28311	MtrunA17_Chr5g0431991
28312	MtrunA17_Chr5g0432001
28313	MtrunA17_Chr5g0432011
28314	MtrunA17_Chr5g0432021
28315	MtrunA17_Chr5g0432031
28316	MtrunA17_Chr5g0432041
28317	MtrunA17_Chr5g0432051
28318	MtrunA17_Chr5g0432061
28319	MtrunA17_Chr5g0432071
28320	MtrunA17_Chr5g0432081
28321	MtrunA17_Chr5g0432091
28322	MtrunA17_Chr5g0432101
28323	MtrunA17_Chr5g0432111
28324	MtrunA17_Chr5g0432121
28325	MtrunA17_Chr5g0432131
28326	MtrunA17_Chr5g0432141
28327	MtrunA17_Chr5g0432151
28328	MtrunA17_Chr5g0432161
28329	MtrunA17_Chr5g0432171
28330	MtrunA17_Chr5g0432181
28331	MtrunA17_Chr5g0432191
28332	MtrunA17_Chr5g0432201
28333	MtrunA17_Chr5g0432211
28334	MtrunA17_Chr5g0432221
28335	MtrunA17_Chr5g0432231
28336	MtrunA17_Chr5g0432241
28337	MtrunA17_Chr5g0432251
28338	MtrunA17_Chr5g0432261
28339	MtrunA17_Chr5g0432271
28340	MtrunA17_Chr5g0432281
28341	MtrunA17_Chr5g0432291
28342	MtrunA17_Chr5g0432301
28343	MtrunA17_Chr5g0432311
28344	MtrunA17_Chr5g0432321
28345	MtrunA17_Chr5g0432331
28346	MtrunA17_Chr5g0432341
28347	MtrunA17_Chr5g0432351
28348	MtrunA17_Chr5g0432361
28349	MtrunA17_Chr5g0432371
28350	MtrunA17_Chr5g0432381
28351	MtrunA17_Chr5g0432391
28352	MtrunA17_Chr5g0432401
28353	MtrunA17_Chr5g0432411
28354	MtrunA17_Chr5g0432431
28355	MtrunA17_Chr5g0432441
28356	MtrunA17_Chr5g0432451
28357	MtrunA17_Chr5g0432461
28358	MtrunA17_Chr5g0432471
28359	MtrunA17_Chr5g0432481
28360	MtrunA17_Chr5g0432491
28361	MtrunA17_Chr5g0432501
28362	MtrunA17_Chr5g0432511
28363	MtrunA17_Chr5g0432521
28364	MtrunA17_Chr5g0432531
28365	MtrunA17_Chr5g0432541
28366	MtrunA17_Chr5g0432551
28367	MtrunA17_Chr5g0432571
28368	MtrunA17_Chr5g0432581
28369	MtrunA17_Chr5g0432591
28370	MtrunA17_Chr5g0432601
28371	MtrunA17_Chr5g0432611
28372	MtrunA17_Chr5g0432621
28373	MtrunA17_Chr5g0432631
28374	MtrunA17_Chr5g0432641
28375	MtrunA17_Chr5g0432651
28376	MtrunA17_Chr5g0432661
28377	MtrunA17_Chr5g0432671
28378	MtrunA17_Chr5g0432681
28379	MtrunA17_Chr5g0432691
28380	MtrunA17_Chr5g0432701
28381	MtrunA17_Chr5g0432711
28382	MtrunA17_Chr5g0432721
28383	MtrunA17_Chr5g0432731
28384	MtrunA17_Chr5g0432741
28385	MtrunA17_Chr5g0432751
28386	MtrunA17_Chr5g0432761
28387	MtrunA17_Chr5g0432771
28388	MtrunA17_Chr5g0432781
28389	MtrunA17_Chr5g0432791
28390	MtrunA17_Chr5g0432801
28391	MtrunA17_Chr5g0432811
28392	MtrunA17_Chr5g0432821
28393	MtrunA17_Chr5g0432831
28394	MtrunA17_Chr5g0432851
28395	MtrunA17_Chr5g0432861
28396	MtrunA17_Chr5g0432871
28397	MtrunA17_Chr5g0432881
28398	MtrunA17_Chr5g0432891
28399	MtrunA17_Chr5g0432901
28400	MtrunA17_Chr5g0432911
28401	MtrunA17_Chr5g0432921
28402	MtrunA17_Chr5g0432941
28403	MtrunA17_Chr5g0432951
28404	MtrunA17_Chr5g0432961
28405	MtrunA17_Chr5g0432971
28406	MtrunA17_Chr5g0432981
28407	MtrunA17_Chr5g0433031
28408	MtrunA17_Chr5g0433041
28409	MtrunA17_Chr5g0433051
28410	MtrunA17_Chr5g0433061
28411	MtrunA17_Chr5g0433071
28412	MtrunA17_Chr5g0433081
28413	MtrunA17_Chr5g0433101
28414	MtrunA17_Chr5g0433121
28415	MtrunA17_Chr5g0433131
28416	MtrunA17_Chr5g0433141
28417	MtrunA17_Chr5g0433161
28418	MtrunA17_Chr5g0433171
28419	MtrunA17_Chr5g0433181
28420	MtrunA17_Chr5g0433191
28421	MtrunA17_Chr5g0433201
28422	MtrunA17_Chr5g0433211
28423	MtrunA17_Chr5g0433221
28424	MtrunA17_Chr5g0433231
28425	MtrunA17_Chr5g0433241
28426	MtrunA17_Chr5g0433251
28427	MtrunA17_Chr5g0433261
28428	MtrunA17_Chr5g0433281
28429	MtrunA17_Chr5g0433291
28430	MtrunA17_Chr5g0433301
28431	MtrunA17_Chr5g0433321
28432	MtrunA17_Chr5g0433331
28433	MtrunA17_Chr5g0433341
28434	MtrunA17_Chr5g0433351
28435	MtrunA17_Chr5g0433361
28436	MtrunA17_Chr5g0433371
28437	MtrunA17_Chr5g0433381
28438	MtrunA17_Chr5g0433391
28439	MtrunA17_Chr5g0433401
28440	MtrunA17_Chr5g0433411
28441	MtrunA17_Chr5g0433421
28442	MtrunA17_Chr5g0433431
28443	MtrunA17_Chr5g0433441
28444	MtrunA17_Chr5g0433451
28445	MtrunA17_Chr5g0433461
28446	MtrunA17_Chr5g0433471
28447	MtrunA17_Chr5g0433481
28448	MtrunA17_Chr5g0433491
28449	MtrunA17_Chr5g0433501
28450	MtrunA17_Chr5g0433511
28451	MtrunA17_Chr5g0433521
28452	MtrunA17_Chr5g0433531
28453	MtrunA17_Chr5g0433541
28454	MtrunA17_Chr5g0433551
28455	MtrunA17_Chr5g0433561
28456	MtrunA17_Chr5g0433571
28457	MtrunA17_Chr5g0433601
28458	MtrunA17_Chr5g0433611
28459	MtrunA17_Chr5g0433621
28460	MtrunA17_Chr5g0433631
28461	MtrunA17_Chr5g0433641
28462	MtrunA17_Chr5g0433651
28463	MtrunA17_Chr5g0433661
28464	MtrunA17_Chr5g0433681
28465	MtrunA17_Chr5g0433691
28466	MtrunA17_Chr5g0433701
28467	MtrunA17_Chr5g0433711
28468	MtrunA17_Chr5g0433721
28469	MtrunA17_Chr5g0433731
28470	MtrunA17_Chr5g0433761
28471	MtrunA17_Chr5g0433771
28472	MtrunA17_Chr5g0433781
28473	MtrunA17_Chr5g0433791
28474	MtrunA17_Chr5g0433801
28475	MtrunA17_Chr5g0433811
28476	MtrunA17_Chr5g0433821
28477	MtrunA17_Chr5g0433831
28478	MtrunA17_Chr5g0433841
28479	MtrunA17_Chr5g0433851
28480	MtrunA17_Chr5g0433861
28481	MtrunA17_Chr5g0433871
28482	MtrunA17_Chr5g0433881
28483	MtrunA17_Chr5g0433891
28484	MtrunA17_Chr5g0433901
28485	MtrunA17_Chr5g0433911
28486	MtrunA17_Chr5g0433921
28487	MtrunA17_Chr5g0433931
28488	MtrunA17_Chr5g0433941
28489	MtrunA17_Chr5g0433951
28490	MtrunA17_Chr5g0433961
28491	MtrunA17_Chr5g0433971
28492	MtrunA17_Chr5g0433981
28493	MtrunA17_Chr5g0434001
28494	MtrunA17_Chr5g0434011
28495	MtrunA17_Chr5g0434021
28496	MtrunA17_Chr5g0434031
28497	MtrunA17_Chr5g0434041
28498	MtrunA17_Chr5g0434051
28499	MtrunA17_Chr5g0434061
28500	MtrunA17_Chr5g0434071
28501	MtrunA17_Chr5g0434081
28502	MtrunA17_Chr5g0434101
28503	MtrunA17_Chr5g0434111
28504	MtrunA17_Chr5g0434121
28505	MtrunA17_Chr5g0434141
28506	MtrunA17_Chr5g0434151
28507	MtrunA17_Chr5g0434161
28508	MtrunA17_Chr5g0434171
28509	MtrunA17_Chr5g0434181
28510	MtrunA17_Chr5g0434191
28511	MtrunA17_Chr5g0434201
28512	MtrunA17_Chr5g0434211
28513	MtrunA17_Chr5g0434221
28514	MtrunA17_Chr5g0434231
28515	MtrunA17_Chr5g0434241
28516	MtrunA17_Chr5g0434251
28517	MtrunA17_Chr5g0434261
28518	MtrunA17_Chr5g0434271
28519	MtrunA17_Chr5g0434281
28520	MtrunA17_Chr5g0434291
28521	MtrunA17_Chr5g0434301
28522	MtrunA17_Chr5g0434311
28523	MtrunA17_Chr5g0434321
28524	MtrunA17_Chr5g0434331
28525	MtrunA17_Chr5g0434341
28526	MtrunA17_Chr5g0434351
28527	MtrunA17_Chr5g0434361
28528	MtrunA17_Chr5g0434371
28529	MtrunA17_Chr5g0434381
28530	MtrunA17_Chr5g0434391
28531	MtrunA17_Chr5g0434401
28532	MtrunA17_Chr5g0434411
28533	MtrunA17_Chr5g0434421
28534	MtrunA17_Chr5g0434431
28535	MtrunA17_Chr5g0434441
28536	MtrunA17_Chr5g0434451
28537	MtrunA17_Chr5g0434461
28538	MtrunA17_Chr5g0434471
28539	MtrunA17_Chr5g0434491
28540	MtrunA17_Chr5g0434501
28541	MtrunA17_Chr5g0434511
28542	MtrunA17_Chr5g0434521
28543	MtrunA17_Chr5g0434531
28544	MtrunA17_Chr5g0434541
28545	MtrunA17_Chr5g0434551
28546	MtrunA17_Chr5g0434561
28547	MtrunA17_Chr5g0434571
28548	MtrunA17_Chr5g0434581
28549	MtrunA17_Chr5g0434591
28550	MtrunA17_Chr5g0434601
28551	MtrunA17_Chr5g0434611
28552	MtrunA17_Chr5g0434621
28553	MtrunA17_Chr5g0434631
28554	MtrunA17_Chr5g0434641
28555	MtrunA17_Chr5g0434671
28556	MtrunA17_Chr5g0434681
28557	MtrunA17_Chr5g0434691
28558	MtrunA17_Chr5g0434701
28559	MtrunA17_Chr5g0434711
28560	MtrunA17_Chr5g0434721
28561	MtrunA17_Chr5g0434731
28562	MtrunA17_Chr5g0434741
28563	MtrunA17_Chr5g0434751
28564	MtrunA17_Chr5g0434761
28565	MtrunA17_Chr5g0434771
28566	MtrunA17_Chr5g0434781
28567	MtrunA17_Chr5g0434791
28568	MtrunA17_Chr5g0434801
28569	MtrunA17_Chr5g0434811
28570	MtrunA17_Chr5g0434831
28571	MtrunA17_Chr5g0434841
28572	MtrunA17_Chr5g0434851
28573	MtrunA17_Chr5g0434861
28574	MtrunA17_Chr5g0434871
28575	MtrunA17_Chr5g0434881
28576	MtrunA17_Chr5g0434891
28577	MtrunA17_Chr5g0434901
28578	MtrunA17_Chr5g0434911
28579	MtrunA17_Chr5g0434921
28580	MtrunA17_Chr5g0434931
28581	MtrunA17_Chr5g0434941
28582	MtrunA17_Chr5g0434951
28583	MtrunA17_Chr5g0434961
28584	MtrunA17_Chr5g0434971
28585	MtrunA17_Chr5g0434981
28586	MtrunA17_Chr5g0435011
28587	MtrunA17_Chr5g0435021
28588	MtrunA17_Chr5g0435031
28589	MtrunA17_Chr5g0435041
28590	MtrunA17_Chr5g0435051
28591	MtrunA17_Chr5g0435061
28592	MtrunA17_Chr5g0435071
28593	MtrunA17_Chr5g0435081
28594	MtrunA17_Chr5g0435091
28595	MtrunA17_Chr5g0435101
28596	MtrunA17_Chr5g0435111
28597	MtrunA17_Chr5g0435121
28598	MtrunA17_Chr5g0435131
28599	MtrunA17_Chr5g0435141
28600	MtrunA17_Chr5g0435151
28601	MtrunA17_Chr5g0435161
28602	MtrunA17_Chr5g0435171
28603	MtrunA17_Chr5g0435181
28604	MtrunA17_Chr5g0435191
28605	MtrunA17_Chr5g0435201
28606	MtrunA17_Chr5g0435211
28607	MtrunA17_Chr5g0435221
28608	MtrunA17_Chr5g0435231
28609	MtrunA17_Chr5g0435241
28610	MtrunA17_Chr5g0435251
28611	MtrunA17_Chr5g0435261
28612	MtrunA17_Chr5g0435281
28613	MtrunA17_Chr5g0435291
28614	MtrunA17_Chr5g0435301
28615	MtrunA17_Chr5g0435311
28616	MtrunA17_Chr5g0435321
28617	MtrunA17_Chr5g0435331
28618	MtrunA17_Chr5g0435341
28619	MtrunA17_Chr5g0435351
28620	MtrunA17_Chr5g0435361
28621	MtrunA17_Chr5g0435391
28622	MtrunA17_Chr5g0435401
28623	MtrunA17_Chr5g0435411
28624	MtrunA17_Chr5g0435421
28625	MtrunA17_Chr5g0435431
28626	MtrunA17_Chr5g0435461
28627	MtrunA17_Chr5g0435471
28628	MtrunA17_Chr5g0435481
28629	MtrunA17_Chr5g0435491
28630	MtrunA17_Chr5g0435501
28631	MtrunA17_Chr5g0435521
28632	MtrunA17_Chr5g0435541
28633	MtrunA17_Chr5g0435551
28634	MtrunA17_Chr5g0435561
28635	MtrunA17_Chr5g0435581
28636	MtrunA17_Chr5g0435601
28637	MtrunA17_Chr5g0435611
28638	MtrunA17_Chr5g0435621
28639	MtrunA17_Chr5g0435631
28640	MtrunA17_Chr5g0435641
28641	MtrunA17_Chr5g0435651
28642	MtrunA17_Chr5g0435661
28643	MtrunA17_Chr5g0435671
28644	MtrunA17_Chr5g0435681
28645	MtrunA17_Chr5g0435691
28646	MtrunA17_Chr5g0435701
28647	MtrunA17_Chr5g0435711
28648	MtrunA17_Chr5g0435721
28649	MtrunA17_Chr5g0435731
28650	MtrunA17_Chr5g0435741
28651	MtrunA17_Chr5g0435751
28652	MtrunA17_Chr5g0435761
28653	MtrunA17_Chr5g0435771
28654	MtrunA17_Chr5g0435781
28655	MtrunA17_Chr5g0435791
28656	MtrunA17_Chr5g0435801
28657	MtrunA17_Chr5g0435811
28658	MtrunA17_Chr5g0435821
28659	MtrunA17_Chr5g0435831
28660	MtrunA17_Chr5g0435841
28661	MtrunA17_Chr5g0435851
28662	MtrunA17_Chr5g0435861
28663	MtrunA17_Chr5g0435871
28664	MtrunA17_Chr5g0435881
28665	MtrunA17_Chr5g0435911
28666	MtrunA17_Chr5g0435921
28667	MtrunA17_Chr5g0435961
28668	MtrunA17_Chr5g0435971
28669	MtrunA17_Chr5g0435981
28670	MtrunA17_Chr5g0435991
28671	MtrunA17_Chr5g0436001
28672	MtrunA17_Chr5g0436021
28673	MtrunA17_Chr5g0436031
28674	MtrunA17_Chr5g0436041
28675	MtrunA17_Chr5g0436051
28676	MtrunA17_Chr5g0436061
28677	MtrunA17_Chr5g0436071
28678	MtrunA17_Chr5g0436081
28679	MtrunA17_Chr5g0436091
28680	MtrunA17_Chr5g0436101
28681	MtrunA17_Chr5g0436111
28682	MtrunA17_Chr5g0436131
28683	MtrunA17_Chr5g0436141
28684	MtrunA17_Chr5g0436151
28685	MtrunA17_Chr5g0436161
28686	MtrunA17_Chr5g0436171
28687	MtrunA17_Chr5g0436181
28688	MtrunA17_Chr5g0436191
28689	MtrunA17_Chr5g0436201
28690	MtrunA17_Chr5g0436211
28691	MtrunA17_Chr5g0436221
28692	MtrunA17_Chr5g0436231
28693	MtrunA17_Chr5g0436261
28694	MtrunA17_Chr5g0436271
28695	MtrunA17_Chr5g0436281
28696	MtrunA17_Chr5g0436291
28697	MtrunA17_Chr5g0436301
28698	MtrunA17_Chr5g0436311
28699	MtrunA17_Chr5g0436321
28700	MtrunA17_Chr5g0436331
28701	MtrunA17_Chr5g0436341
28702	MtrunA17_Chr5g0436351
28703	MtrunA17_Chr5g0436361
28704	MtrunA17_Chr5g0436371
28705	MtrunA17_Chr5g0436381
28706	MtrunA17_Chr5g0436391
28707	MtrunA17_Chr5g0436401
28708	MtrunA17_Chr5g0436411
28709	MtrunA17_Chr5g0436431
28710	MtrunA17_Chr5g0436441
28711	MtrunA17_Chr5g0436451
28712	MtrunA17_Chr5g0436461
28713	MtrunA17_Chr5g0436481
28714	MtrunA17_Chr5g0436491
28715	MtrunA17_Chr5g0436501
28716	MtrunA17_Chr5g0436511
28717	MtrunA17_Chr5g0436521
28718	MtrunA17_Chr5g0436531
28719	MtrunA17_Chr5g0436544
28720	MtrunA17_Chr5g0436571
28721	MtrunA17_Chr5g0436581
28722	MtrunA17_Chr5g0436591
28723	MtrunA17_Chr5g0436601
28724	MtrunA17_Chr5g0436611
28725	MtrunA17_Chr5g0436621
28726	MtrunA17_Chr5g0436631
28727	MtrunA17_Chr5g0436641
28728	MtrunA17_Chr5g0436661
28729	MtrunA17_Chr5g0436671
28730	MtrunA17_Chr5g0436681
28731	MtrunA17_Chr5g0436701
28732	MtrunA17_Chr5g0436711
28733	MtrunA17_Chr5g0436721
28734	MtrunA17_Chr5g0436731
28735	MtrunA17_Chr5g0436741
28736	MtrunA17_Chr5g0436751
28737	MtrunA17_Chr5g0436761
28738	MtrunA17_Chr5g0436781
28739	MtrunA17_Chr5g0436791
28740	MtrunA17_Chr5g0436801
28741	MtrunA17_Chr5g0436811
28742	MtrunA17_Chr5g0436821
28743	MtrunA17_Chr5g0436831
28744	MtrunA17_Chr5g0436841
28745	MtrunA17_Chr5g0436851
28746	MtrunA17_Chr5g0436861
28747	MtrunA17_Chr5g0436871
28748	MtrunA17_Chr5g0436881
28749	MtrunA17_Chr5g0436891
28750	MtrunA17_Chr5g0436901
28751	MtrunA17_Chr5g0436911
28752	MtrunA17_Chr5g0436921
28753	MtrunA17_Chr5g0436931
28754	MtrunA17_Chr5g0436941
28755	MtrunA17_Chr5g0436951
28756	MtrunA17_Chr5g0436961
28757	MtrunA17_Chr5g0436971
28758	MtrunA17_Chr5g0436974
28759	MtrunA17_Chr5g0437011
28760	MtrunA17_Chr5g0437021
28761	MtrunA17_Chr5g0437031
28762	MtrunA17_Chr5g0437041
28763	MtrunA17_Chr5g0437051
28764	MtrunA17_Chr5g0437061
28765	MtrunA17_Chr5g0437071
28766	MtrunA17_Chr5g0437081
28767	MtrunA17_Chr5g0437091
28768	MtrunA17_Chr5g0437101
28769	MtrunA17_Chr5g0437111
28770	MtrunA17_Chr5g0437131
28771	MtrunA17_Chr5g0437141
28772	MtrunA17_Chr5g0437151
28773	MtrunA17_Chr5g0437161
28774	MtrunA17_Chr5g0437171
28775	MtrunA17_Chr5g0437181
28776	MtrunA17_Chr5g0437191
28777	MtrunA17_Chr5g0437201
28778	MtrunA17_Chr5g0437211
28779	MtrunA17_Chr5g0437231
28780	MtrunA17_Chr5g0437241
28781	MtrunA17_Chr5g0437251
28782	MtrunA17_Chr5g0437261
28783	MtrunA17_Chr5g0437271
28784	MtrunA17_Chr5g0437281
28785	MtrunA17_Chr5g0437291
28786	MtrunA17_Chr5g0437301
28787	MtrunA17_Chr5g0437311
28788	MtrunA17_Chr5g0437321
28789	MtrunA17_Chr5g0437331
28790	MtrunA17_Chr5g0437341
28791	MtrunA17_Chr5g0437351
28792	MtrunA17_Chr5g0437361
28793	MtrunA17_Chr5g0437371
28794	MtrunA17_Chr5g0437381
28795	MtrunA17_Chr5g0437391
28796	MtrunA17_Chr5g0437401
28797	MtrunA17_Chr5g0437411
28798	MtrunA17_Chr5g0437421
28799	MtrunA17_Chr5g0437431
28800	MtrunA17_Chr5g0437441
28801	MtrunA17_Chr5g0437451
28802	MtrunA17_Chr5g0437461
28803	MtrunA17_Chr5g0437471
28804	MtrunA17_Chr5g0437481
28805	MtrunA17_Chr5g0437491
28806	MtrunA17_Chr5g0437501
28807	MtrunA17_Chr5g0437511
28808	MtrunA17_Chr5g0437531
28809	MtrunA17_Chr5g0437541
28810	MtrunA17_Chr5g0437551
28811	MtrunA17_Chr5g0437561
28812	MtrunA17_Chr5g0437571
28813	MtrunA17_Chr5g0437581
28814	MtrunA17_Chr5g0437591
28815	MtrunA17_Chr5g0437601
28816	MtrunA17_Chr5g0437611
28817	MtrunA17_Chr5g0437621
28818	MtrunA17_Chr5g0437641
28819	MtrunA17_Chr5g0437651
28820	MtrunA17_Chr5g0437661
28821	MtrunA17_Chr5g0437671
28822	MtrunA17_Chr5g0437681
28823	MtrunA17_Chr5g0437691
28824	MtrunA17_Chr5g0437701
28825	MtrunA17_Chr5g0437711
28826	MtrunA17_Chr5g0437721
28827	MtrunA17_Chr5g0437731
28828	MtrunA17_Chr5g0437741
28829	MtrunA17_Chr5g0437751
28830	MtrunA17_Chr5g0437761
28831	MtrunA17_Chr5g0437771
28832	MtrunA17_Chr5g0437781
28833	MtrunA17_Chr5g0437791
28834	MtrunA17_Chr5g0437801
28835	MtrunA17_Chr5g0437811
28836	MtrunA17_Chr5g0437821
28837	MtrunA17_Chr5g0437831
28838	MtrunA17_Chr5g0437841
28839	MtrunA17_Chr5g0437851
28840	MtrunA17_Chr5g0437861
28841	MtrunA17_Chr5g0437881
28842	MtrunA17_Chr5g0437891
28843	MtrunA17_Chr5g0437901
28844	MtrunA17_Chr5g0437911
28845	MtrunA17_Chr5g0437921
28846	MtrunA17_Chr5g0437931
28847	MtrunA17_Chr5g0437941
28848	MtrunA17_Chr5g0437951
28849	MtrunA17_Chr5g0437961
28850	MtrunA17_Chr5g0437971
28851	MtrunA17_Chr5g0437981
28852	MtrunA17_Chr5g0437991
28853	MtrunA17_Chr5g0438001
28854	MtrunA17_Chr5g0438011
28855	MtrunA17_Chr5g0438021
28856	MtrunA17_Chr5g0438031
28857	MtrunA17_Chr5g0438041
28858	MtrunA17_Chr5g0438051
28859	MtrunA17_Chr5g0438061
28860	MtrunA17_Chr5g0438071
28861	MtrunA17_Chr5g0438081
28862	MtrunA17_Chr5g0438091
28863	MtrunA17_Chr5g0438101
28864	MtrunA17_Chr5g0438111
28865	MtrunA17_Chr5g0438131
28866	MtrunA17_Chr5g0438141
28867	MtrunA17_Chr5g0438151
28868	MtrunA17_Chr5g0438161
28869	MtrunA17_Chr5g0438171
28870	MtrunA17_Chr5g0438181
28871	MtrunA17_Chr5g0438191
28872	MtrunA17_Chr5g0438201
28873	MtrunA17_Chr5g0438211
28874	MtrunA17_Chr5g0438231
28875	MtrunA17_Chr5g0438241
28876	MtrunA17_Chr5g0438251
28877	MtrunA17_Chr5g0438261
28878	MtrunA17_Chr5g0438271
28879	MtrunA17_Chr5g0438281
28880	MtrunA17_Chr5g0438291
28881	MtrunA17_Chr5g0438331
28882	MtrunA17_Chr5g0438341
28883	MtrunA17_Chr5g0438351
28884	MtrunA17_Chr5g0438361
28885	MtrunA17_Chr5g0438371
28886	MtrunA17_Chr5g0438381
28887	MtrunA17_Chr5g0438391
28888	MtrunA17_Chr5g0438401
28889	MtrunA17_Chr5g0438411
28890	MtrunA17_Chr5g0438421
28891	MtrunA17_Chr5g0438431
28892	MtrunA17_Chr5g0438441
28893	MtrunA17_Chr5g0438451
28894	MtrunA17_Chr5g0438461
28895	MtrunA17_Chr5g0438471
28896	MtrunA17_Chr5g0438481
28897	MtrunA17_Chr5g0438491
28898	MtrunA17_Chr5g0438501
28899	MtrunA17_Chr5g0438511
28900	MtrunA17_Chr5g0438521
28901	MtrunA17_Chr5g0438531
28902	MtrunA17_Chr5g0438541
28903	MtrunA17_Chr5g0438551
28904	MtrunA17_Chr5g0438561
28905	MtrunA17_Chr5g0438571
28906	MtrunA17_Chr5g0438581
28907	MtrunA17_Chr5g0438591
28908	MtrunA17_Chr5g0438601
28909	MtrunA17_Chr5g0438611
28910	MtrunA17_Chr5g0438621
28911	MtrunA17_Chr5g0438631
28912	MtrunA17_Chr5g0438641
28913	MtrunA17_Chr5g0438651
28914	MtrunA17_Chr5g0438661
28915	MtrunA17_Chr5g0438671
28916	MtrunA17_Chr5g0438681
28917	MtrunA17_Chr5g0438691
28918	MtrunA17_Chr5g0438701
28919	MtrunA17_Chr5g0438711
28920	MtrunA17_Chr5g0438721
28921	MtrunA17_Chr5g0438731
28922	MtrunA17_Chr5g0438741
28923	MtrunA17_Chr5g0438751
28924	MtrunA17_Chr5g0438761
28925	MtrunA17_Chr5g0438771
28926	MtrunA17_Chr5g0438781
28927	MtrunA17_Chr5g0438791
28928	MtrunA17_Chr5g0438801
28929	MtrunA17_Chr5g0438811
28930	MtrunA17_Chr5g0438821
28931	MtrunA17_Chr5g0438831
28932	MtrunA17_Chr5g0438841
28933	MtrunA17_Chr5g0438851
28934	MtrunA17_Chr5g0438861
28935	MtrunA17_Chr5g0438871
28936	MtrunA17_Chr5g0438881
28937	MtrunA17_Chr5g0438891
28938	MtrunA17_Chr5g0438901
28939	MtrunA17_Chr5g0438911
28940	MtrunA17_Chr5g0438931
28941	MtrunA17_Chr5g0438941
28942	MtrunA17_Chr5g0438951
28943	MtrunA17_Chr5g0438971
28944	MtrunA17_Chr5g0438981
28945	MtrunA17_Chr5g0438991
28946	MtrunA17_Chr5g0439001
28947	MtrunA17_Chr5g0439011
28948	MtrunA17_Chr5g0439021
28949	MtrunA17_Chr5g0439031
28950	MtrunA17_Chr5g0439041
28951	MtrunA17_Chr5g0439051
28952	MtrunA17_Chr5g0439061
28953	MtrunA17_Chr5g0439071
28954	MtrunA17_Chr5g0439081
28955	MtrunA17_Chr5g0439091
28956	MtrunA17_Chr5g0439101
28957	MtrunA17_Chr5g0439111
28958	MtrunA17_Chr5g0439121
28959	MtrunA17_Chr5g0439131
28960	MtrunA17_Chr5g0439141
28961	MtrunA17_Chr5g0439151
28962	MtrunA17_Chr5g0439161
28963	MtrunA17_Chr5g0439171
28964	MtrunA17_Chr5g0439181
28965	MtrunA17_Chr5g0439191
28966	MtrunA17_Chr5g0439201
28967	MtrunA17_Chr5g0439211
28968	MtrunA17_Chr5g0439221
28969	MtrunA17_Chr5g0439231
28970	MtrunA17_Chr5g0439241
28971	MtrunA17_Chr5g0439251
28972	MtrunA17_Chr5g0439271
28973	MtrunA17_Chr5g0439281
28974	MtrunA17_Chr5g0439291
28975	MtrunA17_Chr5g0439311
28976	MtrunA17_Chr5g0439321
28977	MtrunA17_Chr5g0439334
28978	MtrunA17_Chr5g0439337
28979	MtrunA17_Chr5g0439351
28980	MtrunA17_Chr5g0439361
28981	MtrunA17_Chr5g0439371
28982	MtrunA17_Chr5g0439381
28983	MtrunA17_Chr5g0439391
28984	MtrunA17_Chr5g0439401
28985	MtrunA17_Chr5g0439411
28986	MtrunA17_Chr5g0439421
28987	MtrunA17_Chr5g0439431
28988	MtrunA17_Chr5g0439451
28989	MtrunA17_Chr5g0439461
28990	MtrunA17_Chr5g0439471
28991	MtrunA17_Chr5g0439481
28992	MtrunA17_Chr5g0439491
28993	MtrunA17_Chr5g0439501
28994	MtrunA17_Chr5g0439511
28995	MtrunA17_Chr5g0439521
28996	MtrunA17_Chr5g0439531
28997	MtrunA17_Chr5g0439541
28998	MtrunA17_Chr5g0439551
28999	MtrunA17_Chr5g0439561
29000	MtrunA17_Chr5g0439571
29001	MtrunA17_Chr5g0439591
29002	MtrunA17_Chr5g0439601
29003	MtrunA17_Chr5g0439621
29004	MtrunA17_Chr5g0439631
29005	MtrunA17_Chr5g0439641
29006	MtrunA17_Chr5g0439661
29007	MtrunA17_Chr5g0439671
29008	MtrunA17_Chr5g0439681
29009	MtrunA17_Chr5g0439691
29010	MtrunA17_Chr5g0439701
29011	MtrunA17_Chr5g0439711
29012	MtrunA17_Chr5g0439721
29013	MtrunA17_Chr5g0439731
29014	MtrunA17_Chr5g0439761
29015	MtrunA17_Chr5g0439771
29016	MtrunA17_Chr5g0439791
29017	MtrunA17_Chr5g0439801
29018	MtrunA17_Chr5g0439811
29019	MtrunA17_Chr5g0439821
29020	MtrunA17_Chr5g0439831
29021	MtrunA17_Chr5g0439841
29022	MtrunA17_Chr5g0439851
29023	MtrunA17_Chr5g0439861
29024	MtrunA17_Chr5g0439871
29025	MtrunA17_Chr5g0439881
29026	MtrunA17_Chr5g0439891
29027	MtrunA17_Chr5g0439901
29028	MtrunA17_Chr5g0439911
29029	MtrunA17_Chr5g0439921
